id;id_produto;id_pessoa;referencia;preco_compra;multiplicador;divisor
8312;5434;142;00000000000578;18.900;21.000;0.000
8313;12783;142;00000000000353;10.900;50.000;0.000
8314;12783;142;00000000000051;10.900;50.000;0.000
8315;13476;94;0000000005063;2.510;0.000;0.000
8317;13478;94;0000000000519;3.400;0.000;0.000
8318;13479;94;0000000000524;5.480;0.000;0.000
8319;13480;94;0000000005274;21.300;0.000;0.000
8320;13481;94;0000000051032;9.650;0.000;0.000
8328;9267;39;17701;55.654;18.000;0.000
8329;9079;32;443263;96.600;20.000;0.000
8330;13482;34;275;2.390;0.000;0.000
8331;3585;90;3;2.300;0.000;0.000
8332;13251;127;33;13.000;0.000;0.000
8333;13483;0;7894904271528;0.000;0.000;0.000
8334;1536;125;01;100.000;24.000;0.000
8335;1538;125;05;55.000;6.000;0.000
8336;13484;212;11786;19.900;0.000;0.000
8337;13485;212;9902;94.960;0.000;0.000
8338;13486;212;11147;22.670;0.000;0.000
8339;13487;212;4612;5.610;0.000;0.000
8340;13488;212;10094;59.900;0.000;0.000
8341;13489;212;6984;7.430;0.000;0.000
8342;13490;212;10505;263.080;0.000;0.000
8343;13491;212;5214;92.900;0.000;0.000
8344;13492;212;9057;56.730;0.000;0.000
8345;8102;4;002139004652;46.920;24.000;0.000
8346;5266;20;0004720;6.580;0.000;0.000
8347;13493;50;662479;183.500;10.000;0.000
8348;9801;175;000000000000250837;27.990;0.000;0.000
8349;10209;175;000000000000250522;15.890;0.000;0.000
8350;13494;175;000000000000250804;11.390;0.000;0.000
8351;8135;175;000000000000250871;29.990;0.000;0.000
8352;8136;175;000000000000250521;31.190;0.000;0.000
8353;6238;175;000000000000251453;16.690;0.000;0.000
8354;13495;61;10068;13.500;0.000;0.000
8355;11973;61;22885;30.000;0.000;0.000
8356;13496;61;10054;10.500;0.000;0.000
8357;860;39;112335;3.224;0.000;0.000
8358;11155;39;112398;3.990;0.000;0.000
8359;13497;4;001666014793;8.910;0.000;0.000
8360;13498;13;300057567;3.880;0.000;0.000
8361;13499;13;300057708;3.090;0.000;0.000
8362;6690;59;2112;1.983;0.000;0.000
8363;13500;210;24;40.000;20.000;0.000
8364;13501;210;31;40.000;20.000;0.000
8365;13502;210;61;60.000;20.000;0.000
8366;13503;210;228;80.000;20.000;0.000
8367;13504;212;5228;1.000;0.000;0.000
8368;13505;212;5209;4.000;0.000;0.000
8369;13506;212;3635;31.200;0.000;0.000
8370;12781;109;00001;39.000;28.000;0.000
8371;13507;0;7898941329006;0.000;0.000;0.000
8372;13508;0;7898941329013;0.000;0.000;0.000
8373;287;50;277770;157.760;12.000;0.000
8374;297;44;16;5.190;0.000;0.000
8375;13509;210;229;17.700;0.000;0.000
8376;13508;12;8;5.400;0.000;0.000
8377;13508;12;7898941329013;5.400;0.000;0.000
8378;13510;16;107751;5.180;0.000;0.000
8379;13511;214;V1838916;297336.100;0.000;0.000
8380;13512;212;11832;3.000;0.000;0.000
8381;13513;212;2845;42.490;0.000;0.000
8382;13514;212;9292;32.800;0.000;0.000
8383;13515;212;6580;12.160;0.000;0.000
8384;13516;212;3777;5.720;0.000;0.000
8385;13517;212;8991;15.440;0.000;0.000
8386;11931;66;5125;14.950;0.000;0.000
8387;13518;66;347;27.090;0.000;0.000
8388;12652;66;903;28.760;0.000;0.000
8389;9722;27;0020498;26.313;12.000;0.000
8390;2504;27;0012948;35.118;12.000;0.000
8391;8970;79;182726;10.460;0.000;0.000
8392;13519;79;81422;22.690;0.000;0.000
8394;8696;16;107770;8.050;0.000;0.000
8395;10134;16;107769;4.885;0.000;0.000
8396;6537;16;105594;3.629;0.000;0.000
8397;3030;16;87469;5.506;0.000;0.000
8398;2034;16;103607;5.929;0.000;0.000
8399;13520;16;106938;7.510;0.000;0.000
8400;2037;16;107472;36.360;12.000;0.000
8401;2035;16;106975;77.965;15.000;0.000
8402;4020;16;106518;21.120;3.000;0.000
8403;5829;16;106955;35.460;12.000;0.000
8404;12784;96;006644;35.190;48.000;0.000
8405;618;104;95;1.100;0.000;0.000
8406;13521;91;19424561;45.000;0.000;0.000
8407;13522;91;19424564;32.500;0.000;0.000
8409;3483;14;7896102502008;2.810;0.000;0.000
8410;3832;114;5;5.000;0.000;0.000
8412;13144;213;25992;119.000;0.000;0.000
8413;13523;213;27043;6.200;0.000;0.000
8414;1373;4;000555065353;95.540;24.000;0.000
8415;5407;4;000253037346;8.260;0.000;0.000
8416;13524;94;0000000001795;12.060;0.000;0.000
8418;13526;17;1315;6.100;0.000;0.000
8419;45;102;4054;64.900;12.000;0.000
8420;1503;102;669;41.900;12.000;0.000
8421;445;102;1748;32.900;6.000;0.000
8422;1177;102;446;71.990;25.000;0.000
8423;4885;102;2464;41.490;20.000;0.000
8424;2034;102;798;69.900;12.000;0.000
8425;3779;102;670;35.900;12.000;0.000
8426;4246;102;1292;40.900;12.000;0.000
8427;2035;102;2881;76.900;12.000;0.000
8428;4040;102;1293;40.900;12.000;0.000
8429;9818;102;6392;89.900;24.000;0.000
8430;3600;102;5127;46.900;24.000;0.000
8431;433;102;1362;46.900;24.000;0.000
8432;3017;102;1220;46.900;24.000;0.000
8433;3019;102;1221;46.900;24.000;0.000
8434;3018;102;2216;46.900;24.000;0.000
8435;639;102;3186;114.900;20.000;0.000
8436;630;102;315;85.900;20.000;0.000
8437;635;102;2613;86.490;20.000;0.000
8438;3117;102;211;13.490;25.000;0.000
8439;2054;102;1952;39.490;12.000;0.000
8440;2894;102;672;36.990;12.000;0.000
8441;10395;102;983;132.900;20.000;0.000
8442;7477;102;5920;41.900;24.000;0.000
8443;7709;102;5921;41.900;24.000;0.000
8444;7328;102;4637;41.900;24.000;0.000
8445;7329;102;4638;41.900;24.000;0.000
8446;12169;102;7424;124.900;24.000;0.000
8447;8219;102;5128;46.900;24.000;0.000
8448;2692;102;1675;67.900;20.000;0.000
8449;878;102;1674;67.900;20.000;0.000
8450;503;102;7531;85.900;50.000;0.000
8451;12046;102;7421;112.900;50.000;0.000
8452;12215;102;7425;112.900;50.000;0.000
8453;12443;102;7441;108.900;50.000;0.000
8454;1516;102;4508;74.900;12.000;0.000
8455;12075;41;336122;5.346;0.000;0.000
8456;8746;41;338010;2.290;0.000;0.000
8457;8633;41;338052;2.290;0.000;0.000
8458;8743;41;338117;2.290;0.000;0.000
8459;13527;41;423937;8.167;0.000;0.000
8460;10538;102;7339;43.900;24.000;0.000
8461;6687;102;5583;43.900;12.000;0.000
8462;11290;39;48627;9.238;12.000;0.000
8463;13528;39;48630;9.238;12.000;0.000
8464;11290;39;7898591450686;0.770;0.000;0.000
8465;8500;43;69731;86.990;0.000;0.000
8466;13529;43;69730;49.800;20.000;0.000
8467;8082;39;39581;2.947;0.000;0.000
8468;7820;39;39574;2.969;0.000;0.000
8469;13530;13;300057709;3.090;0.000;0.000
8470;13472;210;46;47.040;12.000;0.000
8471;13531;210;52;17.300;0.000;0.000
8472;13532;210;70;17.300;0.000;0.000
8473;13533;210;55;17.300;0.000;0.000
8474;8781;45;161501;53.630;24.000;0.000
8475;11660;45;159973;3.540;0.000;0.000
8476;11662;45;159922;3.540;0.000;0.000
8477;8775;45;159859;3.540;0.000;0.000
8478;10529;45;159770;3.540;0.000;0.000
8479;13534;45;164462;44.840;6.000;0.000
8480;13535;45;164458;114.040;12.000;0.000
8481;13536;45;164459;82.690;6.000;0.000
8482;13537;45;160705;94.100;4.000;0.000
8483;13538;45;164284;262.120;40.000;0.000
8484;13539;45;164445;115.760;6.000;0.000
8485;13540;45;164446;115.760;6.000;0.000
8486;13541;45;164447;115.760;6.000;0.000
8487;10064;18;000000000012410129;1.380;0.000;0.000
8488;13542;18;000000000012396176;70.170;14.000;0.000
8489;13543;82;RD-ESPETO;195.050;100.000;0.000
8490;13544;82;RD-PRATOSTRAW21CM;183.290;140.000;0.000
8491;7510;82;RD-PAPELMANTEIGA;138.530;25.000;0.000
8492;1652;82;RD-WFOG12-20;133.380;20.000;0.000
8493;5743;14;13675;2.953;0.000;0.000
8494;13545;216;00307;130.000;0.000;0.000
8495;13546;70;012090;16.930;0.000;0.000
8496;13547;27;7891991297172;4.740;0.000;0.000
8497;10949;5;7894900087048;6.800;0.000;0.000
8498;10947;5;7894900087086;6.800;0.000;0.000
8499;13548;20;0006196;92.890;40.000;0.000
8500;794;49;07610001;46.490;12.000;0.000
8501;8857;70;013103;15.310;0.000;0.000
8502;11029;41;7891035000065;10.700;0.000;0.000
8503;3809;4;003049002902;16.640;30.000;0.000
8504;13549;4;000019090304;5.200;0.000;0.000
8505;13550;4;000019090302;5.200;0.000;0.000
8506;13551;4;000007225229;3.030;0.000;0.000
8507;13552;13;300052934;6.830;0.000;0.000
8508;13553;13;300053758;5.400;0.000;0.000
8509;701;6;8000914-0;122.400;30.000;0.000
8510;1339;6;8000838-0;121.440;24.000;0.000
8511;1354;6;8000837-0;69.600;24.000;0.000
8512;1447;6;8001610-0;76.800;24.000;0.000
8513;47;102;2544;47.900;12.000;0.000
8514;828;102;1371;69.900;20.000;0.000
8515;13130;102;7062;64.900;10.000;0.000
8516;1618;102;2689;9.900;6.000;0.000
8517;2490;102;2690;11.490;12.000;0.000
8518;4532;102;7581;27.990;12.000;0.000
8519;3590;102;63;43.900;10.000;0.000
8520;1121;102;2948;95.900;20.000;0.000
8521;8154;102;5797;41.900;24.000;0.000
8522;12373;102;7540;55.900;36.000;0.000
8523;12376;102;7573;27.900;40.000;0.000
8524;12377;102;7550;55.900;36.000;0.000
8525;12381;102;7548;55.900;36.000;0.000
8526;12380;102;7574;29.900;40.000;0.000
8527;432;102;3207;35.900;24.000;0.000
8529;429;102;2709;35.900;24.000;0.000
8531;3812;102;625;50.490;24.000;0.000
8532;426;102;628;50.490;24.000;0.000
8533;4791;102;7876;106.900;20.000;0.000
8534;9802;102;5799;51.900;24.000;0.000
8535;3427;102;141;29.900;4.000;0.000
8536;2888;102;2032;77.900;12.000;0.000
8537;9050;102;4645;58.900;10.000;0.000
8539;8913;102;4646;55.900;10.000;0.000
8540;3497;102;609;53.900;10.000;0.000
8541;854;102;1256;41.900;6.000;0.000
8542;5836;102;4218;41.900;20.000;0.000
8543;6054;102;3079;65.900;12.000;0.000
8544;1398;102;361;73.900;24.000;0.000
8545;1387;102;1867;119.900;24.000;0.000
8546;1378;102;3218;52.900;24.000;0.000
8547;4056;102;4284;114.900;10.000;0.000
8548;2558;102;3242;41.900;12.000;0.000
8550;6068;102;3418;41.900;12.000;0.000
8551;2560;102;7538;41.900;12.000;0.000
8552;647;102;337;24.990;6.000;0.000
8553;11649;102;7094;45.490;6.000;0.000
8554;1643;102;6127;52.900;16.000;0.000
8555;3846;102;1066;50.900;12.000;0.000
8556;2080;102;264;54.900;12.000;0.000
8557;3112;102;1241;54.900;12.000;0.000
8558;503;102;7475;107.900;50.000;0.000
8559;1494;102;868;67.900;6.000;0.000
8560;8459;102;972;77.900;6.000;0.000
8561;2915;102;635;8.700;12.000;0.000
8563;6510;102;667;89.900;0.000;0.000
8564;8509;102;1020;82.900;0.000;0.000
8565;73;50;959117;69.660;24.000;0.000
8569;11926;61;10014;165.000;0.000;0.000
8570;104;32;462574;5.910;6.000;0.000
8571;5786;77;229239;22.990;0.000;0.000
8572;5221;77;229232;16.990;0.000;0.000
8573;5995;77;229252;22.990;0.000;0.000
8574;4005;77;20622;5.690;0.000;0.000
8575;1445;77;222228;5.920;0.000;0.000
8576;8455;77;386508;5.990;0.000;0.000
8577;9645;77;463080;3.690;0.000;0.000
8578;11945;65;430;16.150;0.000;0.000
8579;8870;5;1000104TF;1.142;0.000;0.000
8580;13554;41;425824;9.783;0.000;0.000
8581;2989;102;381;53.900;48.000;0.000
8582;58;102;440;47.490;27.000;0.000
8583;978;102;610;169.900;20.000;0.000
8584;10925;102;1346;8.900;0.000;0.000
8585;13256;19;9157;6.000;0.000;0.000
8586;13555;19;8863;5.060;0.000;0.000
8588;13556;46;000000000000035365;127.530;20.000;0.000
8589;13557;6;8000390-0;107.760;24.000;0.000
8590;13558;47;130069;9.497;0.000;0.000
8591;13559;47;130067;9.497;0.000;0.000
8592;13560;47;240114;18.315;0.000;0.000
8593;12399;217;3;119.000;144.000;0.000
8594;12399;217;7898928536175;0.830;0.000;0.000
8595;879;6;8001598-0;67.000;20.000;0.000
8596;225;29;106020003;2.420;0.000;0.000
8597;222;29;106010008;2.050;0.000;0.000
8598;1057;3;299138;4.619;0.000;0.000
8599;7863;3;34541;5.990;0.000;0.000
8600;9962;18;000000000012439508;3.183;0.000;0.000
8601;8698;18;000000000012378133;7.022;0.000;0.000
8602;13561;18;000000000012454371;2.967;0.000;0.000
8603;13562;83;68940028;185.080;24.000;0.000
8604;13563;83;69606848;102.830;28.000;0.000
8605;13564;68;33;11.500;0.000;0.000
8606;4838;40;1085903;11.320;0.000;0.000
8607;13565;40;1066317;5.970;0.000;0.000
8608;13566;219;4310934;4.900;0.000;0.000
8609;13567;219;2466988;6.500;0.000;0.000
8610;13568;39;48668;4.993;0.000;0.000
8611;13569;218;1030720;1384.230;0.000;0.000
8612;13570;219;3503135;11.900;0.000;0.000
8613;13572;219;4298799;59.900;0.000;0.000
8614;13573;215;0000000012309;39.990;0.000;0.000
8615;13574;215;0000000012089;18.950;0.000;0.000
8616;13575;215;0000000013507;4.990;0.000;0.000
8617;13576;215;0000000013599;3.590;0.000;0.000
8618;13577;215;0000000012777;4.890;0.000;0.000
8619;13578;215;0000000013378;27.900;0.000;0.000
8620;13579;10;03019030;32.820;12.000;0.000
8621;2860;68;5;23.990;0.000;0.000
8622;13580;105;PP0011;6.250;0.000;0.000
8623;9821;101;01797;16.500;0.000;0.000
8624;8834;101;01796;8.300;0.000;0.000
8625;13052;128;00205;28.800;12.000;0.000
8626;13073;128;00388;11.000;0.000;0.000
8627;13581;128;00167;45.000;20.000;0.000
8628;13582;128;00365;15.000;0.000;0.000
8629;13583;128;00366;15.000;0.000;0.000
8630;13584;128;00364;15.000;0.000;0.000
8631;13585;128;00363;15.000;0.000;0.000
8632;13012;61;10056;38.000;0.000;0.000
8633;13012;61;10056;38.000;0.000;0.000
8634;13012;61;10056;38.000;0.000;0.000
8635;11926;61;10014;163.000;0.000;0.000
8636;13012;61;10056;38.000;0.000;0.000
8637;13012;61;10056;38.000;0.000;0.000
8638;11926;61;10014;163.000;0.000;0.000
8639;978;96;000727;172.000;20.000;0.000
8640;10342;11;3199;0.050;0.000;0.000
8641;10945;4;7891132082346;0.730;0.000;0.000
8642;10740;4;7891132082483;0.730;0.000;0.000
8643;10420;4;7891132082360;0.730;0.000;0.000
8644;10419;4;7891132082384;0.730;0.000;0.000
8645;10732;4;7891132082445;0.730;0.000;0.000
8646;13507;12;9;3.000;0.000;0.000
8647;13586;4;002263179417;74.840;4.000;0.000
8648;13587;70;016117;15.680;0.000;0.000
8649;13588;94;0000000001740;1.750;0.000;0.000
8650;5976;94;0000000006592;2.370;0.000;0.000
8651;13589;94;0000000005611;1.720;0.000;0.000
8652;13590;27;0019321;10.840;12.000;0.000
8654;102;32;462572;5.910;6.000;0.000
8655;10874;21;000000000075240;101.350;36.000;0.000
8656;13591;21;000000000075451;45.370;40.000;0.000
8657;13592;21;000000000075452;45.370;40.000;0.000
8658;13593;19;9294;14.170;18.000;0.000
8659;13594;19;9292;14.170;18.000;0.000
8660;13595;19;9291;14.170;18.000;0.000
8661;11926;61;10014;165.000;0.000;0.000
8662;13596;13;300052960;6.830;0.000;0.000
8663;2857;93;22102092;345.000;10.000;0.000
8664;2858;93;22092283;155.000;10.000;0.000
8665;2859;93;2204056;105.000;10.000;0.000
8666;103;35;116879;17.900;0.000;0.000
8667;574;6;8000029-0;17.280;12.000;0.000
8668;1076;6;8000015-0;39.000;12.000;0.000
8669;5303;6;8001962-0;104.400;72.000;0.000
8670;88;64;05068-0;15.000;0.000;0.000
8671;8702;32;474454;2.290;0.000;0.000
8672;9539;32;462228;5.750;6.000;0.000
8674;12783;142;00000000000050;10.900;50.000;0.000
8678;2825;209;226;220.000;20.000;0.000
8682;4417;220;01;75.000;30.000;0.000
8683;6933;220;08;84.000;12.000;0.000
8685;13597;221;1;22.000;0.000;0.000
8686;12855;116;3832;8.600;50.000;0.000
8687;12855;116;10001520;11.470;50.000;0.000
8688;12855;116;4085;9.550;40.000;0.000
8689;12855;116;10001397;11.465;50.000;0.000
8690;3356;50;31917;156.360;12.000;0.000
8691;13598;128;00104;45.000;20.000;0.000
8692;13599;128;00362;15.000;0.000;0.000
8693;13600;128;00176;16.500;0.000;0.000
8694;3730;41;143278;259.900;20.000;0.000
8695;8744;41;338079;2.290;0.000;0.000
8696;1099;15;58;306.090;12.000;0.000
8697;1098;15;57;306.090;12.000;0.000
8698;13601;18;000000000000412340;36.260;0.000;0.000
8699;13602;18;000000000012441842;81.930;14.000;0.000
8700;13603;18;000000000012501259;147.920;27.000;0.000
8701;10066;18;000000000012410107;1.380;0.000;0.000
8702;13604;18;000000000012533020;4.068;0.000;0.000
8703;7465;18;000000000012343630;66.390;24.000;0.000
8704;12395;39;112385;3.180;0.000;0.000
8705;13605;39;82877;52.449;20.000;0.000
8706;13606;39;82895;13.866;0.000;0.000
8707;8193;117;16;86.000;12.000;0.000
8708;13607;47;870012;6.753;0.000;0.000
8709;13608;47;130066;9.497;0.000;0.000
8710;13609;47;870003;4.100;0.000;0.000
8711;13610;26;000000000012034098;10.490;0.000;0.000
8712;10943;26;7896045102945;0.730;0.000;0.000
8713;10939;26;7896490290716;0.730;0.000;0.000
8714;3159;4;003049002003;2.190;0.000;0.000
8715;13611;4;000007035606;29.210;10.000;0.000
8716;13612;4;003049012043;2.710;0.000;0.000
8717;13613;4;003049012134;4.190;0.000;0.000
8718;13614;4;003049012045;2.710;0.000;0.000
8719;13615;4;003049012143;4.190;0.000;0.000
8720;13616;4;003049012042;2.710;0.000;0.000
8721;13617;4;003049012144;4.190;0.000;0.000
8722;1593;5;1000150TF;5.415;0.000;0.000
8723;3306;5;1201275CT;6.910;0.000;0.000
8725;13619;68;2430;14.800;0.000;0.000
8726;13620;19;10085;48.060;12.000;0.000
8727;13621;19;1529;48.060;12.000;0.000
8728;13622;19;7609;48.060;12.000;0.000
8729;13623;19;10089;48.060;12.000;0.000
8730;13624;19;1528;48.060;12.000;0.000
8731;13625;19;9817;37.440;6.000;0.000
8732;13626;19;8892;37.440;6.000;0.000
8733;13627;19;10130;90.600;17.000;0.000
8734;13628;19;10128;90.600;17.000;0.000
8735;13629;13;300057861;3.790;0.000;0.000
8736;6560;43;69540;3.290;0.000;0.000
8737;7058;43;69541;3.290;0.000;0.000
8738;1756;58;7897042006021;6.790;0.000;0.000
8739;5903;58;7897042005840;6.790;0.000;0.000
8740;8880;58;7896235353256;5.860;0.000;0.000
8741;9681;58;7896902209138;11.380;0.000;0.000
8742;3285;58;7896007545094;5.750;0.000;0.000
8743;10188;58;7897042009121;6.790;0.000;0.000
8744;5906;58;7897042005864;6.790;0.000;0.000
8745;4346;58;7896347503419;49.790;8.000;0.000
8746;6417;58;7896347501705;32.000;8.000;0.000
8747;6418;58;7896347501286;32.000;8.000;0.000
8748;1623;58;7896347501828;31.060;16.000;0.000
8749;7906;58;7896013106937;44.690;12.000;0.000
8751;4022;58;7896013106937;44.690;12.000;0.000
8752;503;58;7898031170013;84.540;50.000;0.000
8753;8152;58;7891035285172;3.980;0.000;0.000
8754;8153;58;7891035285165;3.980;0.000;0.000
8755;8151;58;7891035285158;3.980;0.000;0.000
8756;9049;58;7891150065284;154.030;24.000;0.000
8757;377;58;7898031171584;85.800;26.000;0.000
8758;401;58;7891150026759;120.600;18.000;0.000
8759;434;58;7896013102359;39.600;24.000;0.000
8760;11302;58;7896098900697;13.280;1.000;0.000
8761;12415;58;7891150086951;7.650;0.000;0.000
8762;12416;58;7891150086968;7.170;0.000;0.000
8763;11672;58;7891035001475;3.520;0.000;0.000
8764;12235;58;7891035001482;3.520;0.000;0.000
8765;8841;58;7891150064522;188.110;27.000;0.000
8766;9018;58;7891150064539;213.430;16.000;0.000
8767;393;58;7896056401471;11.060;0.000;0.000
8768;8472;58;7896648753216;99.500;50.000;0.000
8769;6099;58;7896080900568;1.850;0.000;0.000
8770;6100;58;7896080900544;1.680;0.000;0.000
8771;3119;58;7896055501103;83.270;12.000;0.000
8772;2020;58;7896013102854;56.620;12.000;0.000
8773;3089;50;846899;288.240;8.880;0.000
8774;12911;50;468282;225.070;10.800;0.000
8775;13630;66;4779;49.500;0.000;0.000
8776;13631;66;4759;159.000;0.000;0.000
8777;13632;46;000000000000036341;99.850;24.000;0.000
8778;3880;58;7896025400405;56.940;12.000;0.000
8779;2023;58;7896013100607;49.930;12.000;0.000
8780;1503;58;7896607100044;41.400;12.000;0.000
8781;1505;58;7896607100303;52.200;12.000;0.000
8782;3120;58;7898031172581;85.800;26.000;0.000
8783;378;58;7898031170259;85.800;26.000;0.000
8784;10467;58;7891150072138;235.330;20.000;0.000
8785;5783;58;7897383500530;14.490;5.000;0.000
8786;5782;58;7897383500547;19.440;5.000;0.000
8787;504;58;7898031170181;106.860;50.000;0.000
8788;501;58;7898031171638;106.860;50.000;0.000
8789;3702;58;7898031170044;106.860;50.000;0.000
8790;3703;58;7898031170037;106.450;50.000;0.000
8791;8382;58;7896013104902;22.680;12.000;0.000
8792;5987;58;7896013105626;28.760;12.000;0.000
8793;1272;58;7896013101628;15.770;12.000;0.000
8794;764;58;7898394321060;116.600;24.000;0.000
8795;1121;58;7896213002497;106.820;20.000;0.000
8796;10623;58;7891024183021;8.330;0.000;0.000
8797;4463;58;7891024183007;8.330;0.000;0.000
8798;2312;58;7891024024386;18.490;6.000;0.000
8799;8051;58;7891024184608;43.040;12.000;0.000
8800;8502;58;7891024026434;92.800;12.000;0.000
8801;9191;58;7896013108153;18.600;12.000;0.000
8802;4020;58;7793100111143;86.250;12.000;0.000
8803;7381;58;7891150049871;23.800;12.000;0.000
8804;7380;58;7891150049895;23.800;12.000;0.000
8805;7379;58;7891150049888;23.800;12.000;0.000
8806;10720;58;7891024034828;24.420;12.000;0.000
8807;5829;58;17891024184506;47.580;12.000;0.000
8808;2755;58;7897042008407;6.790;0.000;0.000
8809;13021;58;7899706187343;9.920;0.000;0.000
8810;13020;58;7899706180924;9.920;0.000;0.000
8811;1900;58;7899026458949;9.920;0.000;0.000
8812;5768;58;7891150037588;7.000;0.000;0.000
8813;8640;58;7891150060685;7.000;0.000;0.000
8814;13445;58;7891150088467;7.000;0.000;0.000
8815;5413;58;7891150037502;7.000;0.000;0.000
8816;5770;58;7891150037540;7.000;0.000;0.000
8817;1825;58;7891037000322;6.290;0.000;0.000
8818;9434;58;7899706170314;5.440;0.000;0.000
8819;5563;58;7896000716866;5.440;0.000;0.000
8820;8591;58;7899706159036;5.440;0.000;0.000
8821;6178;58;7891150037366;8.010;0.000;0.000
8822;6179;58;7891150037328;8.010;0.000;0.000
8823;5404;58;7891150037632;8.010;0.000;0.000
8824;5405;58;7891150037465;8.010;0.000;0.000
8825;11638;58;7891150078338;8.010;0.000;0.000
8826;11665;58;7898968070318;12.070;0.000;0.000
8827;13633;58;7897042017812;6.790;0.000;0.000
8828;13634;58;7891150078352;7.000;0.000;0.000
8829;4075;58;7896056400740;7.100;0.000;0.000
8830;539;58;7896056401532;2.150;0.000;0.000
8831;540;58;7896056402690;2.150;0.000;0.000
8832;538;58;7896056402706;2.150;0.000;0.000
8833;547;58;7896056402485;30.600;6.000;0.000
8834;550;58;7896056402478;30.600;6.000;0.000
8835;1518;58;7896336802264;15.600;6.000;0.000
8836;8756;58;7891182016711;16.160;0.000;0.000
8837;8755;58;7891182016858;15.920;0.000;0.000
8838;11317;58;7898919412341;5.320;0.000;0.000
8839;11318;58;7898919412389;5.320;0.000;0.000
8840;11315;58;7898919412334;5.320;0.000;0.000
8841;8361;58;7896013544920;7.400;0.000;0.000
8842;2887;58;7896013501459;7.400;0.000;0.000
8843;2885;58;7896013501848;7.400;0.000;0.000
8844;1853;58;7898497180014;5.170;0.000;0.000
8845;12209;58;7891060822977;26.600;12.000;0.000
8846;4034;58;7891060679724;15.070;0.000;0.000
8847;4993;58;7896072911480;168.000;12.000;0.000
8848;6488;58;7896072911473;168.000;12.000;0.000
8849;3903;58;7896013104070;39.600;24.000;0.000
8850;13121;58;7896013109105;39.600;24.000;0.000
8851;3904;58;7896013100546;39.600;24.000;0.000
8852;3020;58;7896013100072;39.600;24.000;0.000
8853;3905;58;7896013100515;39.600;24.000;0.000
8854;4731;58;7898031170365;40.750;24.000;0.000
8855;4341;58;7898031171416;40.750;24.000;0.000
8856;4730;58;7898031170358;40.750;24.000;0.000
8857;4340;58;7898031170341;40.750;24.000;0.000
8858;3023;58;7897664130043;49.380;24.000;0.000
8859;3024;58;7897664130302;49.380;24.000;0.000
8860;427;58;7897664130029;49.380;24.000;0.000
8861;3026;58;7897664130012;49.380;24.000;0.000
8862;3025;58;7897664130319;49.380;24.000;0.000
8863;58;58;7894321722016;48.830;27.000;0.000
8864;2487;58;095188798573;39.050;6.000;0.000
8865;85;58;7896052601530;23.680;12.000;0.000
8867;13635;58;7897042017805;6.790;0.000;0.000
8868;13636;58;7897042017782;6.790;0.000;0.000
8869;13637;58;7897042016907;6.790;0.000;0.000
8870;3750;58;7898031171188;15.950;0.000;0.000
8871;10515;58;7898623954304;14.880;0.000;0.000
8872;13638;58;7898623956711;14.880;0.000;0.000
8873;13639;58;7898968070349;15.870;0.000;0.000
8874;10885;58;7891000325865;16.500;0.000;0.000
8875;13640;58;7896056407121;2.330;0.000;0.000
8876;3762;58;78924345;6.710;0.000;0.000
8877;3761;58;78924352;6.710;0.000;0.000
8878;2270;58;78923409;6.710;0.000;0.000
8879;4747;58;78923454;6.710;0.000;0.000
8880;2265;58;78929388;27.460;6.000;0.000
8881;4460;58;78930841;27.460;6.000;0.000
8882;2309;58;78907850;5.240;0.000;0.000
8883;2308;58;78922686;5.240;0.000;0.000
8884;7886;58;78907874;14.650;0.000;0.000
8885;13641;58;7896072911671;168.000;12.000;0.000
8886;13642;58;7908324401783;49.380;24.000;0.000
8887;13643;43;66903;11.990;0.000;0.000
8888;3566;43;69514;25.120;16.000;0.000
8889;13644;39;65853;84.659;12.000;0.000
8890;13645;39;48752;4.297;0.000;0.000
8891;13646;45;156878;19.110;6.000;0.000
8892;11469;45;156398;19.110;6.000;0.000
8893;11460;45;159886;19.110;6.000;0.000
8894;13647;45;164124;24.390;6.000;0.000
8895;13648;45;164128;24.390;6.000;0.000
8896;13649;45;164130;24.390;6.000;0.000
8897;13650;45;164134;24.390;6.000;0.000
8898;7066;45;156345;19.110;6.000;0.000
8899;13651;45;164126;24.390;6.000;0.000
8900;11444;45;156357;19.110;6.000;0.000
8901;7065;45;156354;19.110;6.000;0.000
8902;9409;45;156366;19.110;6.000;0.000
8903;7650;45;156849;19.110;6.000;0.000
8904;7070;45;156395;19.110;6.000;0.000
8905;11462;45;156871;19.110;6.000;0.000
8906;11460;45;7891350034141;3.190;0.000;0.000
8907;11469;45;7891182860017;3.190;0.000;0.000
8908;11462;45;7891182993845;3.190;0.000;0.000
8909;11444;45;7891182017053;3.190;0.000;0.000
8910;13652;16;107377;5.443;0.000;0.000
8912;13653;58;7896235354178;7.730;0.000;0.000
8913;11406;83;68863446;185.080;18.000;0.000
8914;11406;83;7891150081963;10.280;0.000;0.000
8915;12627;102;7631;120.900;18.000;0.000
8916;1100;102;1390;115.900;6.000;0.000
8917;2021;102;465;45.900;12.000;0.000
8918;13654;41;425729;9.260;0.000;0.000
8919;13655;41;425823;9.260;0.000;0.000
8920;10531;27;0009067;23.150;12.000;0.000
8921;7541;27;0009320;34.387;12.000;0.000
8922;10531;27;7891991000796;1.930;0.000;0.000
